Sample_ID,Sample_Longitude,Sample_Latitude,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Mean_Temp_Deg_C,pH,Water_Depth_cm,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,AI,AI_Mod,DBE,DBE_O,GFE,NOSC,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n_chems,skew_lamO20,skew_lamO2,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_15N_permil,del_13C_permil,NPOC_INC_mg_per_L_as_C,NPOC_Field_mg_per_L_as_C,Percent_Fine_Sand,Percent_Med_Sand,Percent_Coarse_Sand,Percent_Tot_Sand,Percent_Clay,Percent_Silt,Total_Bacteria_cells_per_gram,Total_Photorophs_cells_per_gram,Total_Heterotrophs_cells_per_gram,C_percent,N_percent,Intermittent_or_Perennial_-1hot-_Intermittent,Intermittent_or_Perennial_-1hot-_Perennial,General_Vegetation_-1hot-_Broadleaf deciduous tree,General_Vegetation_-1hot-_Broadleaf deciduous tree. Crop,General_Vegetation_-1hot-_Broadleaf deciduous tree. Grass,General_Vegetation_-1hot-_Broadleaf deciduous tree. Shrub,General_Vegetation_-1hot-_Broadleaf evergreen tree,General_Vegetation_-1hot-_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Grass,General_Vegetation_-1hot-_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf deciduous tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree. Shrub,General_Vegetation_-1hot-_Shrub,General_Vegetation_-1hot-_Shrub. Grass,Hydrogeomorphology_-1hot-_Multi-channel,Hydrogeomorphology_-1hot-_Single-channel meandering,Hydrogeomorphology_-1hot-_Single-channel straight,River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_-1hot-_Relatively steep gradient (e.g. mountainous or hilly terrain),MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),Depositional_Type_-1hot-_Downstream from obstacles,Depositional_Type_-1hot-_Downstream of small tributary,Depositional_Type_-1hot-_Inside bend of a stream,Depositional_Type_-1hot-_Marsh,Depositional_Type_-1hot-_Pool lip,Depositional_Type_-1hot-_Riffle,Depositional_Type_-1hot-_Shallow waters near the shore,Depositional_Type_-1hot-_Upstream of weir barrier deposition,Depositional_Type_-1hot-_run edge
S19S_0050-D,-149.14198,68.66953,12.44,108.2,9.6,6.5,18.0,4.0,1.0,1.0,0.0717585913826138,0.1968463748089888,7.395623891188646,-1.0739207569485512,74.5082352855281,-0.4985345714246008,74.50823528549839,-145.86954615251713,0.0516377167114959,0.0456013543504527,1538.571200473093,-2960.9498326661687,1691.0,1.772592042647664,1.5909574166795006,0.0508574807806032,0.013010053222945,0.0981667652276759,0.3015966883500887,0.1159077468953282,0.015966883500887,0.2915434654050857,0.0898876404494382,0.0230632761679479,5.82,-30.15,7.15,12.52,4.9,14.8,72.5,92.2,7.8,0.0,765000000.0,4750000.0,760000000.0,0.45,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0050-M,-149.14041,68.66967,12.44,108.2,9.6,6.5,5.0,4.0,1.0,1.0,0.0837464826469907,0.2099918084751157,7.5248842592592595,-0.6255787037037037,74.77869853457638,-0.5080245099878473,74.77869853449718,-145.95412824534606,0.0516177850261793,0.0455523814279751,1534.201388888889,-2946.0626046208345,1728.0,1.3701530349742717,1.374649693464408,0.0364583333333333,0.0092592592592592,0.1064814814814814,0.3078703703703703,0.1475694444444444,0.0225694444444444,0.255787037037037,0.0850694444444444,0.0289351851851851,-8.36,-27.77,15.41,28.03,7.8,6.8,75.1,89.7,10.3,0.0,231000000.0,14700000.0,216000000.0,1.69,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0050-U,-149.5972,68.62722,12.44,108.2,9.6,6.5,31.0,4.0,2.0,1.0,0.0901331385664187,0.2499909672582358,9.015586255756288,-0.6209705986539142,68.62191244063479,-0.2919969277414098,68.62191244065197,-143.148664154138,0.0529506758809813,0.0466048784218123,1440.9548352816153,-2980.6745942290195,2823.0,1.928918497944475,1.796695663881463,0.028692879914984,0.0099185263903648,0.1512575274530641,0.3524619199433227,0.0782855118668083,0.0106269925611052,0.2097059865391427,0.1289408430747431,0.0301098122564647,0.76,-37.34,13.15,17.69,8.7,13.8,65.8,88.3,0.0,11.7,8480000000.0,32700000.0,8440000000.0,1.28,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S19S_0051-D,-147.50267,65.1531,12.9,101.0,4.5,6.5,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.83,-26.29,16.72,31.52,29.4,17.4,39.6,86.4,1.9,11.7,315000000.0,36400000.0,279000000.0,1.14,0.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S19S_0051-M,-147.50249,65.15298,12.9,101.0,4.5,6.5,3.0,1.0,1.0,1.0,0.0655196209672925,0.1917294035293761,6.982434887946699,-1.0799515445184735,76.81519507841249,-0.5794805290745003,76.81519507858923,-146.83862578985844,0.0503901409162294,0.0445236047842702,1584.006541490006,-2972.062589124391,1651.0,1.7165655795808437,1.673152960554961,0.0321017565112053,0.0139309509388249,0.082374318594791,0.3301029678982435,0.1792852816474863,0.0151423379769836,0.2465172622652937,0.0872198667474258,0.0133252574197456,5.48,-26.59,14.87,30.18,62.3,14.0,0.5,76.8,14.6,8.6,2890000000.0,70800000.0,2820000000.0,1.88,0.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0051-U,-147.80559,64.85568,12.9,101.0,4.5,6.5,8.0,1.0,1.0,1.0,0.0722068868573436,0.2107043332691497,7.710470836261419,-0.9191848208011244,73.64679649403232,-0.4683086489121574,73.64679649398015,-145.69532922317924,0.0517674773293537,0.0455630402635167,1515.6836964160227,-2953.447089515684,1423.0,1.6754801915416238,1.5653229117337586,0.0449754040758959,0.0105411103302881,0.1018973998594518,0.3408292340126493,0.1089248067463106,0.0168657765284609,0.2529866479269149,0.1018973998594518,0.0210822206605762,7.16,-26.63,11.32,15.72,30.1,34.9,19.9,84.9,11.8,3.3,411000000.0,52500000.0,359000000.0,0.58,0.06,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0052-D,-74.69563,42.13187,,,20.3,6.5,8.5,3.0,1.0,1.0,0.0855803039994407,0.1770136069994407,6.371923937360179,-0.6817673378076062,75.68653470905089,-0.539878410840604,75.68653470898175,-145.62556564727748,0.0588762820504973,0.0522988331527831,1417.07533557047,-2661.7249380082853,1788.0,1.890070586940308,1.8473980184224084,0.0766219239373601,0.0206935123042505,0.0727069351230425,0.2522371364653243,0.1202460850111856,0.023489932885906,0.3344519015659955,0.0548098434004474,0.0447427293064877,3.41,-25.84,11.5,16.47,21.6,29.4,32.8,83.8,16.2,0.0,252000000.0,28200000.0,224000000.0,0.49,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0052-M,-74.69546,42.13233,,,20.3,6.5,8.5,3.0,1.0,1.0,0.0859397640278456,0.1607071077850513,6.166585246702492,-0.7000488519785051,79.3933002975745,-0.6699403613199806,79.39330029751306,-147.27438231895027,0.0539890788013232,0.0481697152046624,1547.4904250122129,-2815.4224255949525,2047.0,1.693546188215236,1.7361373134971858,0.0639960918417195,0.0205178309721543,0.0605764533463605,0.2496336101612115,0.1636541279921836,0.0185637518319491,0.3463605276013679,0.0288226673180263,0.0478749389350268,7.33,-28.03,22.09,22.9,34.2,36.1,7.0,77.3,22.7,0.0,307000000.0,39800000.0,267000000.0,2.69,0.24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0052-U,-74.69548,42.13247,,,20.3,6.5,9.5,3.0,1.0,1.0,0.083528905075961,0.1837485191797128,6.600741083835109,-0.7086614173228346,76.16267673134737,-0.5565851484733673,76.16267673124293,-145.7996350694787,0.0556826256670244,0.0496024341464346,1477.9082445576655,-2769.9125787869893,2159.0,1.6099185136997338,1.663562403864694,0.0653080129689671,0.0143584993052339,0.0852246410375173,0.2510421491431218,0.1421954608615099,0.0143584993052339,0.3214451134784623,0.063918480778138,0.0421491431218156,4.54,-26.74,10.77,11.65,15.8,27.9,35.3,79.0,0.0,21.0,203000000.0,23600000.0,179000000.0,0.37,0.11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0053-D,-73.00222222,41.869567,,,22.78,6.5,10.0,4.0,1.0,1.0,0.0792602587605331,0.1949831088865004,6.861564918314703,-1.1539122957867585,73.37675955776268,-0.4588336686999141,73.37675955779521,-144.91454521886948,0.0577847571925741,0.0511858661655984,1394.794539982803,-2706.5035522583994,2326.0,1.7131820268924731,1.665516779081787,0.0748065348237317,0.0305245055889939,0.1006018916595012,0.264402407566638,0.0937231298366294,0.0120378331900257,0.3056749785038693,0.0812553740326741,0.0369733447979363,3.02,-27.12,11.03,12.36,12.9,30.3,48.2,91.4,6.6,2.0,231000000.0,17200000.0,213000000.0,0.53,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S19S_0053-M,-72.796633,41.869617,,,22.78,6.5,22.0,3.0,1.0,1.0,0.0793772393876377,0.2082060268528988,7.145184475323431,-1.097747963584092,72.43647437817346,-0.4258412062558697,72.43647437808063,-144.53347437707143,0.0570781733614638,0.0504324439223378,1389.915955917585,-2730.0202266909414,2087.0,1.9323392285210803,1.7883261948274165,0.0598945855294681,0.0182079540009583,0.1260182079540009,0.2549113560134164,0.1149976042165788,0.0105414470531863,0.2932438907522759,0.0953521801629132,0.0268327743172017,9.79,-27.13,11.81,11.3,14.3,18.9,60.6,93.8,2.9,3.3,287000000.0,63100000.0,223000000.0,0.6,0.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S19S_0053-U,-72.796767,41.869583,,,22.78,6.5,19.0,2.0,1.0,1.0,0.0739601742571545,0.2092119872285363,7.421913327882256,-1.3990188062142273,71.11461599661773,-0.3794602104129191,71.11461599660002,-144.02856075062866,0.0566900758857633,0.0500706923453607,1380.8589125102208,-2760.5709313681305,2446.0,1.5624560667771732,1.539788715256312,0.0674570727718724,0.0228945216680294,0.1226492232215862,0.2641046606704824,0.0940310711365494,0.0106295993458708,0.276778413736713,0.115699100572363,0.0257563368765331,0.97,-22.51,9.1,11.13,12.4,26.2,55.4,94.0,2.8,3.2,89800000.0,12600000.0,77200000.0,0.21,0.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S19S_0054-D,-77.0237,37.57261,5.0,71.0,29.1,6.7,40.0,1.0,1.0,3.0,0.0759568248800617,0.1771971378569225,6.604319321249518,-0.9136135750096414,76.81935846406788,-0.5796266127670653,76.81935846392071,-146.51313540439665,0.0548035224681866,0.0486123069514907,1508.6958349402237,-2820.3408430478826,2593.0,1.738432833951303,1.583945041984712,0.0590050134978789,0.0339375241033551,0.0628615503278056,0.3613575009641342,0.1299652911685306,0.0123409178557655,0.2846124180485924,0.0339375241033551,0.0219822599305823,12.3,,6.99,11.45,22.9,4.1,3.1,30.1,25.7,44.2,6980000000.0,3520000.0,6980000000.0,5.12,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0054-M,-77.0237,37.57267,5.0,71.0,29.1,6.7,35.0,1.0,1.0,3.0,0.0740597026129548,0.1721733812546981,6.471811275489804,-1.0319872051179528,76.70351097035983,-0.5755617884290283,76.70351097027097,-146.50842298292272,0.0558759814550925,0.0495235382534803,1498.4139944022393,-2797.7504141676345,2501.0,1.7161585635514258,1.6937258428371913,0.0583766493402638,0.0391843262694922,0.0631747301079568,0.3406637345061975,0.1307477009196321,0.0111955217912834,0.2950819672131147,0.0387844862055177,0.0227908836465413,82.3,,8.24,13.72,28.6,8.8,0.8,38.2,13.1,48.7,10200000000.0,360000000.0,9870000000.0,4.33,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0054-U,-77.02396,37.5728,5.0,71.0,29.1,6.7,40.0,1.0,2.0,2.0,0.0909604168688327,0.205232316739671,7.148816686722824,-0.3521861211391897,73.60740091857359,-0.4669263480116326,73.60740091843675,-145.18011711236184,0.058390817999226,0.0515375963356887,1416.9862815884476,-2734.1427188860807,2493.0,1.5499569181256485,1.423253685785742,0.0617729643000401,0.0373044524669073,0.0838347372643401,0.3878860810268753,0.1066987565182511,0.0124348174889691,0.2350581628559968,0.0489370236662655,0.0260730044123545,12.77,,8.07,14.2,10.9,1.1,1.9,13.9,0.0,86.1,5350000000.0,9300000.0,5340000000.0,5.97,0.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0055-D,-117.180863,46.732428,,,20.1,7.5,30.0,4.0,1.0,2.0,0.0769219209899204,0.165970817337931,5.861007957559682,-0.7172413793103448,78.02057886155332,-0.6217746968960213,78.02057886139723,-146.94049730535954,0.0576895337066009,0.0512657021167818,1454.2352785145888,-2672.583424458971,1885.0,1.4564141417251195,1.5573896238711231,0.063129973474801,0.0217506631299734,0.0748010610079575,0.270026525198939,0.2084880636604774,0.0148541114058355,0.2838196286472148,0.0408488063660477,0.0222811671087533,14.26,-27.84,6.05,27.68,15.7,1.9,61.4,79.0,9.5,11.5,4110000000.0,70700000.0,4030000000.0,2.37,0.23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0055-M,-117.180621,46.732323,,,20.1,7.5,38.0,2.0,1.0,2.0,0.0812048386510028,0.1834036610464183,6.383381088825215,-0.7283667621776504,75.88850779935588,-0.5469651859449856,75.88850779922622,-146.11533499778966,0.0584500317913805,0.0515460379938978,1457.238911174785,-2723.9250719029146,1745.0,1.905957107681355,1.8189423306999508,0.0595988538681948,0.0183381088825214,0.0825214899713467,0.292836676217765,0.1467048710601719,0.0240687679083094,0.3157593123209169,0.0372492836676217,0.0229226361031518,12.14,-27.73,16.29,19.72,6.2,2.8,70.5,79.5,11.3,9.2,1290000000.0,65900000.0,1220000000.0,2.86,0.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S19S_0055-U,-117.180384,46.7322206,,,20.1,7.5,40.0,3.0,1.0,2.0,0.0776609887591499,0.1600793748636363,6.005903187721369,-1.0419126328217236,78.03153055048818,-0.6221589666800472,78.03153055044244,-147.19295651735985,0.0568981625535044,0.0504327607470268,1447.9197166469894,-2679.189657327978,1694.0,2.117162149569177,1.999053068251709,0.076741440377804,0.0365997638724911,0.0661157024793388,0.2774498229043683,0.1399055489964581,0.0236127508854781,0.3293978748524203,0.0312868949232585,0.0188902007083825,8.08,-26.67,18.88,23.65,3.8,2.4,85.9,92.1,1.8,6.1,1950000000.0,10000000.0,1940000000.0,0.8,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0059-D,-117.3915976,48.16874998,,,11.0,6.5,5.2,4.0,1.0,1.0,0.0869569215964052,0.1716394323169934,6.532679738562091,-0.3022875816993464,81.43271890392809,-0.7414989089109477,81.43271890415774,-148.70885685585418,0.0490591486412491,0.0435205614867138,1700.1409313725492,-3043.3007801069084,1224.0,2.6674500841390936,2.309858600264162,0.0359477124183006,0.0155228758169934,0.0661764705882353,0.2761437908496732,0.2099673202614379,0.022875816993464,0.3194444444444444,0.0236928104575163,0.0302287581699346,3.48,-26.85,20.46,37.02,19.3,15.3,41.3,75.9,2.2,21.9,63800000.0,1540000.0,62300000.0,4.55,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
S19S_0059-M,-117.3913007,48.16841972,,,11.0,6.5,8.5,4.0,1.0,1.0,0.0749300180751391,0.1724825850997217,6.981447124304268,-0.7351576994434137,78.2975574589128,-0.6314932441692949,78.29755745892967,-147.42011042256442,0.0498836901597035,0.0441772307260407,1658.3567254174395,-3056.1411960971054,2156.0,2.343014433494202,1.852872532399288,0.0482374768089053,0.0166975881261595,0.0524118738404452,0.3075139146567718,0.1386827458256029,0.0204081632653061,0.325139146567718,0.0445269016697588,0.046382189239332,8.0,-28.61,25.61,22.84,27.6,18.9,2.2,48.7,51.3,0.0,211000000.0,14300000.0,197000000.0,18.38,0.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
S19S_0059-U,-117.3903992,48.16859001,,,11.0,6.5,5.1,4.0,1.0,1.0,0.0816504964861878,0.171384506281768,6.837937384898711,-0.3453038674033149,79.01164681522928,-0.6565490110598526,79.0116468152709,-147.92159110318454,0.0510552914272431,0.0450360476456321,1631.2022099447515,-2993.216024000689,1086.0,1.9090969944655536,1.417006081752129,0.0672191528545119,0.0147329650092081,0.0718232044198895,0.3020257826887661,0.152854511970534,0.0193370165745856,0.3176795580110497,0.0267034990791896,0.0276243093922651,5.77,-27.29,13.95,41.07,32.7,16.8,15.0,64.5,35.5,0.0,156000000.0,3100000.0,153000000.0,10.48,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
S19S_0060-D,-119.4768203,46.2531882,13.31,161.9,25.6,8.0,34.0,2.0,3.0,2.0,0.0846914939545893,0.1634932628608695,6.38743961352657,-0.6106280193236715,77.05898668188937,-0.5880346204202899,77.05898668193055,-146.1442078051562,0.0567012522151834,0.0504028752630776,1462.803188405797,-2722.1592386309344,2070.0,2.389180014007976,2.062566125680465,0.0758454106280193,0.0294685990338164,0.0642512077294686,0.2632850241545894,0.1333333333333333,0.0198067632850241,0.3367149758454106,0.0338164251207729,0.0434782608695652,6.45,-27.64,11.1,10.74,43.0,39.0,4.3,86.3,0.0,13.7,369000000.0,7850000.0,362000000.0,0.89,0.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0060-M,-119.4769597,46.253117,13.31,161.9,25.6,8.0,49.0,2.0,3.0,2.0,0.0804748587962409,0.1492367904955147,6.3759077317385735,-0.8304143528406663,79.53788887963435,-0.6750136449030328,79.53788887976523,-147.42922949176082,0.0519387284987739,0.0463288743219435,1626.8942332336608,-2954.1100198655763,2341.0,1.9205725458369896,1.949641323101404,0.0837249038872276,0.0290474156343442,0.0414352840666381,0.2473302007689022,0.1490815890645023,0.0179410508329773,0.3395984621956429,0.0264844083724903,0.0653566851772746,4.68,-26.95,10.81,10.32,22.2,62.5,3.2,87.9,0.0,12.1,1080000000.0,137000000.0,940000000.0,0.52,0.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0060-U,-119.4772256,46.2530248,13.31,161.9,25.6,8.0,52.0,1.0,3.0,2.0,0.0833559264139966,0.1594899361538786,6.533305227655987,-0.688026981450253,77.81783332762606,-0.614660818502108,77.81783332748451,-146.4932124600973,0.0539917960221846,0.0481738886409314,1539.8012225969649,-2845.116241691244,2372.0,2.036373412662216,1.930758207388476,0.0792580101180438,0.0303541315345699,0.0451096121416526,0.2647554806070826,0.1079258010118043,0.0134907251264755,0.3537099494097808,0.0400505902192242,0.0653456998313659,4.87,-25.82,8.0,6.2,8.2,41.4,45.0,94.6,5.4,0.0,231000000.0,9880000.0,222000000.0,0.18,0.08,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0061-D,-89.6407,43.1095,7.56,78.0,16.9,7.5,78.0,2.0,2.0,1.0,0.1032492206409836,0.2226282081176229,7.4987704918032785,-0.4602459016393442,72.06480755970492,-0.4128002652483606,72.0648075596104,-144.33174330284714,0.0581959957431246,0.0513171171266336,1411.049631147541,-2763.815883479862,2440.0,1.6481469923050371,1.4994150151844363,0.0684426229508196,0.0278688524590163,0.1262295081967213,0.3110655737704918,0.0946721311475409,0.0147540983606557,0.2659836065573771,0.0610655737704918,0.0299180327868852,11.04,,19.99,17.25,20.9,2.3,2.6,25.8,58.7,15.5,1710000000.0,69100000.0,1640000000.0,11.7,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0061-M,-89.6405,43.1095,7.56,78.0,16.9,7.5,42.0,3.0,2.0,1.0,0.079560717015261,0.1886234407730923,6.8024096385542165,-1.0353413654618473,73.29733633296225,-0.4560468888666668,73.29733633272103,-144.88179082729147,0.0597091314418078,0.0527841983054529,1399.1714457831324,-2696.257955329395,2490.0,1.382097921998949,1.2904355690805378,0.0734939759036144,0.051004016064257,0.0847389558232931,0.321285140562249,0.0967871485943775,0.0112449799196787,0.2791164658634538,0.0570281124497992,0.0253012048192771,12.59,-24.57,28.87,21.79,17.0,2.3,1.2,20.5,44.0,35.5,2310000000.0,97800000.0,2210000000.0,5.14,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0062-D,-106.950417,38.544583,,,14.2,7.5,36.0,1.0,1.0,1.0,0.0672617554988498,0.1788922604811041,7.27735787052251,-1.467302004600723,75.98421774680513,-0.5503234297117976,75.98421774687161,-146.41203936019545,0.0490686026850276,0.0434107583473326,1634.8917515609594,-3098.516092011578,3043.0,1.5979080113383308,1.4827403995836,0.0568517909957279,0.0200460072297075,0.0732829444627012,0.3039763391390075,0.1334209661518238,0.0115018074268813,0.2868879395333552,0.0785409135721327,0.0354912914886625,5.71,-27.94,8.31,5.45,0.0,0.0,0.0,0.0,0.0,100.0,994000000.0,15500000.0,978000000.0,0.19,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0062-M,-106.950472,38.544667,,,14.2,7.5,42.0,1.0,1.0,1.0,0.1031618011572449,0.2107567539603638,8.526315789473685,-0.532488628979857,72.45950706899967,-0.4266493708398311,72.45950706898543,-144.94122641537533,0.0506397611031697,0.0446481430471716,1543.8600389863548,-3070.4454157757696,3078.0,1.4786107562056758,1.454646347072604,0.0542560103963612,0.0243664717348927,0.1192332683560753,0.285899935022742,0.0948667966211825,0.0250162443144899,0.2751786874593892,0.085445094217024,0.0357374918778427,2.76,-28.8,7.86,8.54,17.2,42.7,22.6,82.5,0.0,17.5,1370000000.0,13900000.0,1350000000.0,0.27,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0062-U,-106.950056,38.544778,,,14.2,7.5,40.0,1.0,1.0,1.0,0.0754915945455324,0.1935402971632886,7.883813873822437,-1.31458749643163,73.33325484343735,-0.4573071874881529,73.33325484342866,-145.2966203704396,0.0505083703426687,0.0446082036259147,1578.319868683985,-3086.1744355605297,3503.0,1.466730260615816,1.363565389638217,0.0673708250071367,0.0242649157864687,0.088210105623751,0.3197259491864117,0.0822152440765058,0.0114187838995147,0.2883242934627462,0.0844990008564088,0.0339708821010562,5.45,-28.85,7.0,6.47,17.4,38.0,35.3,90.7,9.3,0.0,1140000000.0,29500000.0,1110000000.0,0.34,0.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0063-D,-97.709399,30.250335,,,24.0,7.5,20.0,1.0,2.0,1.0,0.072392744255849,0.1259367454845283,6.0550943396226415,-1.2143396226415095,83.34538989589585,-0.808610171775849,83.34538989567767,-149.5779936783985,0.0458173745217615,0.0409965921359259,1755.564,-3116.181504905509,1325.0,2.038883933955193,1.96848523653568,0.0739622641509434,0.0150943396226415,0.0535849056603773,0.1781132075471698,0.16,0.020377358490566,0.440754716981132,0.0150943396226415,0.0430188679245283,4.27,-0.93,6.4,14.32,13.8,47.1,33.1,94.0,5.9,0.1,898000000.0,21300000.0,877000000.0,2.52,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0063-M,-97.70953,30.250384,,,24.0,7.5,35.0,1.0,2.0,1.0,0.0838480664827868,0.1769187204442623,7.0299180327868855,-0.9467213114754098,75.87965475256107,-0.5466545527131147,75.87965475243419,-146.20583359283802,0.0532913068307694,0.0471113172831177,1576.0288524590164,-2966.4447700883634,2440.0,2.006915857662849,1.886361734296279,0.0790983606557377,0.0290983606557377,0.0758196721311475,0.2692622950819672,0.1131147540983606,0.0163934426229508,0.3192622950819672,0.0549180327868852,0.0430327868852459,3.39,-2.46,4.69,5.03,14.7,40.5,37.0,92.2,7.8,0.0,1230000000.0,9000000.0,1220000000.0,2.84,0.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0063-U,-97.709566,30.250278,,,24.0,7.5,40.0,1.0,2.0,1.0,0.0864219036434108,0.1675688905503876,6.729138166894665,-0.521203830369357,78.15601926986547,-0.6265269919238486,78.15601926977467,-147.12108656739426,0.0521275453492486,0.046289715106302,1620.4849521203828,-2983.990532992281,2193.0,1.706274587222181,1.6344830426832664,0.0683994528043775,0.0255357957136342,0.0747834017327861,0.2503419972640219,0.1696306429548563,0.0168718650250798,0.3023255813953488,0.0414956680346557,0.0506155950752394,,-2.77,5.55,3.43,8.6,22.1,58.2,88.9,0.0,11.1,4410000000.0,62000000.0,4350000000.0,1.95,0.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
